index,image_link,group_id,entity_name
37,https://m.media-amazon.com/images/I/31+1xiVjZBL.jpg,997176,voltage
38,https://m.media-amazon.com/images/I/31+21njYcOL.jpg,558806,height
39,https://m.media-amazon.com/images/I/31+B4SvByXL.jpg,953313,item_weight
40,https://m.media-amazon.com/images/I/31+H+PVsNEL.jpg,801829,height
41,https://m.media-amazon.com/images/I/31+KMtY+QXL.jpg,630390,item_weight
42,https://m.media-amazon.com/images/I/31+KPbkPVPL.jpg,488883,maximum_weight_recommendation
43,https://m.media-amazon.com/images/I/31+NHijx4tL.jpg,933453,item_weight
44,https://m.media-amazon.com/images/I/31+RAxx7XaL.jpg,411423,item_weight
45,https://m.media-amazon.com/images/I/31+X1Lh3+eL.jpg,469317,height
46,https://m.media-amazon.com/images/I/31+kevQrOnL.jpg,860821,voltage
47,https://m.media-amazon.com/images/I/31+qzYwhJ9L.jpg,442321,maximum_weight_recommendation
48,https://m.media-amazon.com/images/I/31+zGAugKrL.jpg,178958,height
49,https://m.media-amazon.com/images/I/31+zdbOuiTL.jpg,279307,item_weight
50,https://m.media-amazon.com/images/I/31-4a-yI8sS.jpg,932012,height
51,https://m.media-amazon.com/images/I/31-4uQ1S2XL.jpg,709627,voltage
52,https://m.media-amazon.com/images/I/31-7OAd1COL.jpg,311997,height
53,https://m.media-amazon.com/images/I/31-A90GRAHL.jpg,469317,height
54,https://m.media-amazon.com/images/I/31-Jdk3SMUL.jpg,961822,item_volume
55,https://m.media-amazon.com/images/I/31-Tp1rWTJL.jpg,478357,height
56,https://m.media-amazon.com/images/I/31-Ubz8YvUL.jpg,524117,height
57,https://m.media-amazon.com/images/I/31-UedLQDqL.jpg,442321,height
58,https://m.media-amazon.com/images/I/31-W0zT17nL.jpg,628971,item_weight
59,https://m.media-amazon.com/images/I/31-bBqUQPuL.jpg,478357,height
60,https://m.media-amazon.com/images/I/310-VAupIJL.jpg,311997,height
61,https://m.media-amazon.com/images/I/31014HApIqL.jpg,411423,item_weight
62,https://m.media-amazon.com/images/I/3101lgy28BL.jpg,219211,item_weight
63,https://m.media-amazon.com/images/I/3105qskWRcL.jpg,219211,item_weight
64,https://m.media-amazon.com/images/I/3106Kd8KjnL.jpg,297918,item_weight
65,https://m.media-amazon.com/images/I/3106iDqsfQL.jpg,267482,item_weight
66,https://m.media-amazon.com/images/I/310BVU1bXvL.jpg,308856,item_weight
67,https://m.media-amazon.com/images/I/310ICDHEK-L.jpg,365637,item_weight
68,https://m.media-amazon.com/images/I/310PNQ4FmqL.jpg,488883,maximum_weight_recommendation
69,https://m.media-amazon.com/images/I/310Qevq+VSL.jpg,630390,item_weight
70,https://m.media-amazon.com/images/I/310Th3tbqRL.jpg,494500,item_weight
71,https://m.media-amazon.com/images/I/310Tz9gnk2L.jpg,276611,height
72,https://m.media-amazon.com/images/I/310X-ftA6SL.jpg,933453,item_weight
73,https://m.media-amazon.com/images/I/310aYU-JigL.jpg,931856,height
74,https://m.media-amazon.com/images/I/310dh1DQxRL.jpg,150913,maximum_weight_recommendation
75,https://m.media-amazon.com/images/I/310hyjPrgML.jpg,648011,height
76,https://m.media-amazon.com/images/I/310kcUKMHOL.jpg,594224,height
77,https://m.media-amazon.com/images/I/310mwtoWn3L.jpg,658003,height
78,https://m.media-amazon.com/images/I/310p+AOeZ6L.jpg,452717,height
79,https://m.media-amazon.com/images/I/310rX4WoAFL.jpg,704724,height
80,https://m.media-amazon.com/images/I/310uxz1C1+L.jpg,825954,item_volume
81,https://m.media-amazon.com/images/I/3111QvQTfJL.jpg,386873,item_weight
82,https://m.media-amazon.com/images/I/3113NMTt2CL.jpg,478357,height
83,https://m.media-amazon.com/images/I/3118BjQXgAL.jpg,913156,height
84,https://m.media-amazon.com/images/I/31196HWGAjL.jpg,695925,height
85,https://m.media-amazon.com/images/I/311KCsFxw9L.jpg,521308,height
86,https://m.media-amazon.com/images/I/311KDyOGX-L.jpg,957050,item_weight
87,https://m.media-amazon.com/images/I/311M6XKGJhL.jpg,752266,height
88,https://m.media-amazon.com/images/I/311PssCBQIL.jpg,961822,item_volume
89,https://m.media-amazon.com/images/I/311UTstDjGL.jpg,312608,height
90,https://m.media-amazon.com/images/I/311d86W-TPL.jpg,411423,item_weight
91,https://m.media-amazon.com/images/I/311dT7UohfS.jpg,997176,voltage
92,https://m.media-amazon.com/images/I/311e8av9T8L.jpg,519155,item_weight
93,https://m.media-amazon.com/images/I/311nVBb35CL.jpg,279307,item_weight
94,https://m.media-amazon.com/images/I/311qj00+z6L.jpg,521308,height
95,https://m.media-amazon.com/images/I/311uqJG-v3L.jpg,308671,item_weight
96,https://m.media-amazon.com/images/I/3121-R7e6gL.jpg,849273,height
97,https://m.media-amazon.com/images/I/312DIk+dXDL.jpg,279307,item_weight
98,https://m.media-amazon.com/images/I/312ux4Npq5L.jpg,156839,maximum_weight_recommendation
99,https://m.media-amazon.com/images/I/3131mkESkQL.jpg,594191,item_weight
100,https://m.media-amazon.com/images/I/3136hKrB0xS.jpg,311997,height
101,https://m.media-amazon.com/images/I/313H+KOefpL.jpg,900671,voltage
102,https://m.media-amazon.com/images/I/313P9jCeUEL.jpg,411423,item_weight
103,https://m.media-amazon.com/images/I/313Y-Pmq5OL.jpg,452717,height
104,https://m.media-amazon.com/images/I/313ZWJXgMXL.jpg,276075,item_weight
105,https://m.media-amazon.com/images/I/313cKYWS+nL.jpg,478357,height
106,https://m.media-amazon.com/images/I/313gsCHpfeL.jpg,704724,item_weight
107,https://m.media-amazon.com/images/I/313h5LWmlcL.jpg,311997,height
108,https://m.media-amazon.com/images/I/313iZcTsPNL.jpg,120219,height
109,https://m.media-amazon.com/images/I/313rlTwmR9L.jpg,478357,maximum_weight_recommendation
110,https://m.media-amazon.com/images/I/313sSWfiIYL.jpg,801837,item_weight
111,https://m.media-amazon.com/images/I/3141MAkuatL.jpg,926134,item_weight
112,https://m.media-amazon.com/images/I/31445Xcd2XL.jpg,149708,height
113,https://m.media-amazon.com/images/I/3145h9GZigL.jpg,939129,height
114,https://m.media-amazon.com/images/I/3147F5NHEdL.jpg,900671,voltage
115,https://m.media-amazon.com/images/I/31489jH+cnL.jpg,966823,height
116,https://m.media-amazon.com/images/I/314FxsDUTFL.jpg,411423,item_weight
117,https://m.media-amazon.com/images/I/314Gwp04mYL.jpg,825239,item_weight
118,https://m.media-amazon.com/images/I/314NPHTZhwL.jpg,628971,item_weight
119,https://m.media-amazon.com/images/I/314VKLwLwYL.jpg,276611,height
120,https://m.media-amazon.com/images/I/314gI8VlFOL.jpg,635528,voltage
121,https://m.media-amazon.com/images/I/314oOH7ICvS.jpg,311997,height
122,https://m.media-amazon.com/images/I/314p2NKHdLL.jpg,348551,voltage
123,https://m.media-amazon.com/images/I/314p4MOJlRL.jpg,625310,item_weight
124,https://m.media-amazon.com/images/I/314vPdiXQFL.jpg,462731,height
125,https://m.media-amazon.com/images/I/314wRJd39EL.jpg,488883,height
126,https://m.media-amazon.com/images/I/314xpT+zaWL.jpg,709627,item_weight
127,https://m.media-amazon.com/images/I/315C1CvRpTL.jpg,823083,height
128,https://m.media-amazon.com/images/I/315G27PSLxL.jpg,254449,item_weight
129,https://m.media-amazon.com/images/I/315Mb5z2+RL.jpg,171418,maximum_weight_recommendation
130,https://m.media-amazon.com/images/I/315PtJZRiFL.jpg,900671,voltage
131,https://m.media-amazon.com/images/I/315QF8BudHL.jpg,311997,height
132,https://m.media-amazon.com/images/I/315SSiZLghL.jpg,486636,item_weight
133,https://m.media-amazon.com/images/I/315ldex3oEL.jpg,478357,height
134,https://m.media-amazon.com/images/I/315y3qqHQ1L.jpg,311997,height
135,https://m.media-amazon.com/images/I/315yDUfDBgL.jpg,292475,height
136,https://m.media-amazon.com/images/I/316JmynwTeL.jpg,893692,height
137,https://m.media-amazon.com/images/I/316X4m00znL.jpg,120569,item_weight
138,https://m.media-amazon.com/images/I/316cJ-vBGqL.jpg,369753,item_volume
139,https://m.media-amazon.com/images/I/316pJ84mB-S.jpg,483370,height
140,https://m.media-amazon.com/images/I/316rYL2JOBL.jpg,276611,maximum_weight_recommendation
141,https://m.media-amazon.com/images/I/317+4WLmMhL.jpg,276611,height
142,https://m.media-amazon.com/images/I/3179bFOeHPL.jpg,913156,height
143,https://m.media-amazon.com/images/I/3179z0kjMBL.jpg,524117,height
144,https://m.media-amazon.com/images/I/317JgcKuEKL.jpg,913156,height
145,https://m.media-amazon.com/images/I/317K7+0KVPL.jpg,411423,item_weight
146,https://m.media-amazon.com/images/I/317UEfHNWFL.jpg,931856,height
147,https://m.media-amazon.com/images/I/317V84vTmRL.jpg,152057,item_weight
148,https://m.media-amazon.com/images/I/317e7XKMYmS.jpg,983323,voltage
149,https://m.media-amazon.com/images/I/317to6OSbEL.jpg,302672,height
150,https://m.media-amazon.com/images/I/3182q3TzyTL.jpg,635528,item_weight
151,https://m.media-amazon.com/images/I/318JGZzqQLL.jpg,375816,item_weight
152,https://m.media-amazon.com/images/I/318NkZYUxbL.jpg,436746,height
153,https://m.media-amazon.com/images/I/318TVw4iM1L.jpg,965518,voltage
154,https://m.media-amazon.com/images/I/318VrqotQiL.jpg,913156,height
155,https://m.media-amazon.com/images/I/318Vs-v1K+L.jpg,639090,item_weight
156,https://m.media-amazon.com/images/I/318qeLWHofS.jpg,858439,height
157,https://m.media-amazon.com/images/I/318rqdGipZL.jpg,801829,maximum_weight_recommendation
158,https://m.media-amazon.com/images/I/3196JaAmUXL.jpg,178958,height
159,https://m.media-amazon.com/images/I/319PRYi9q9L.jpg,276700,voltage
160,https://m.media-amazon.com/images/I/319RcGrykvS.jpg,952353,voltage
161,https://m.media-amazon.com/images/I/319Utc-4JCL.jpg,922709,voltage
162,https://m.media-amazon.com/images/I/319gwo27y5L.jpg,630390,item_weight
163,https://m.media-amazon.com/images/I/319mQCR3drL.jpg,501250,height
164,https://m.media-amazon.com/images/I/319mw37uGgS.jpg,601746,item_weight
165,https://m.media-amazon.com/images/I/31A9glDJniL.jpg,957050,item_weight
166,https://m.media-amazon.com/images/I/31AFs00-iML.jpg,365637,item_weight
167,https://m.media-amazon.com/images/I/31ALW6ILdNS.jpg,640408,height
168,https://m.media-amazon.com/images/I/31AW7fENOoL.jpg,387046,item_weight
169,https://m.media-amazon.com/images/I/31AbZL7hGVS.jpg,347404,height
170,https://m.media-amazon.com/images/I/31AcYMtb32L.jpg,966823,height
171,https://m.media-amazon.com/images/I/31AnSDFDuuL.jpg,900671,voltage
172,https://m.media-amazon.com/images/I/31AwVD2u6yS.jpg,764417,height
173,https://m.media-amazon.com/images/I/31AwaGMCddL.jpg,745326,height
174,https://m.media-amazon.com/images/I/31AxondfXlL.jpg,245959,item_weight
175,https://m.media-amazon.com/images/I/31B-428ClQL.jpg,825239,item_weight
176,https://m.media-amazon.com/images/I/31B2ZSdi-bS.jpg,483370,height
177,https://m.media-amazon.com/images/I/31B43FuEJSL.jpg,525429,voltage
178,https://m.media-amazon.com/images/I/31B8KtbFc-L.jpg,369753,item_volume
179,https://m.media-amazon.com/images/I/31BC3j4CS5L.jpg,823083,height
180,https://m.media-amazon.com/images/I/31BE5BamUYS.jpg,997176,voltage
181,https://m.media-amazon.com/images/I/31BJdvLcS2L.jpg,297918,item_weight
182,https://m.media-amazon.com/images/I/31BN3P0+FZL.jpg,483370,height
183,https://m.media-amazon.com/images/I/31Bb9t5+zUL.jpg,752266,height
184,https://m.media-amazon.com/images/I/31BdiRuVllL.jpg,953313,item_weight
185,https://m.media-amazon.com/images/I/31C3Uybdh7L.jpg,558806,height
186,https://m.media-amazon.com/images/I/31C4TM0tL5L.jpg,252585,item_volume
187,https://m.media-amazon.com/images/I/31C5D5F9D9S.jpg,931856,height
188,https://m.media-amazon.com/images/I/31CRyJdjbPL.jpg,459516,item_weight
189,https://m.media-amazon.com/images/I/31CUkGWrSHL.jpg,254449,item_weight
190,https://m.media-amazon.com/images/I/31CXR2nI5xL.jpg,751532,maximum_weight_recommendation
191,https://m.media-amazon.com/images/I/31Cst7vLIAL.jpg,478357,height
192,https://m.media-amazon.com/images/I/31CuqYq6tSL.jpg,478357,height
193,https://m.media-amazon.com/images/I/31CwBXxyu4L.jpg,199071,item_volume
194,https://m.media-amazon.com/images/I/31Czfm+KFwL.jpg,276611,height
195,https://m.media-amazon.com/images/I/31D+TJtQ3tL.jpg,961822,item_volume
196,https://m.media-amazon.com/images/I/31D0mqjJbmL.jpg,599772,height
197,https://m.media-amazon.com/images/I/31DGWuERDrL.jpg,478357,height
198,https://m.media-amazon.com/images/I/31DJ8wTJNML.jpg,308856,item_weight
199,https://m.media-amazon.com/images/I/31DKMfOhB4L.jpg,997176,voltage
200,https://m.media-amazon.com/images/I/31DOXzkNKSL.jpg,292475,height
201,https://m.media-amazon.com/images/I/31DOqLer9YL.jpg,752266,height
202,https://m.media-amazon.com/images/I/31DOvGqtL5L.jpg,276075,item_weight
203,https://m.media-amazon.com/images/I/31DTUHgs+EL.jpg,997176,voltage
204,https://m.media-amazon.com/images/I/31Dbs085g7L.jpg,240413,voltage
205,https://m.media-amazon.com/images/I/31Dcdu1QcDL.jpg,801829,height
206,https://m.media-amazon.com/images/I/31DmuoP26RL.jpg,557758,item_volume
207,https://m.media-amazon.com/images/I/31DmuvUrq-L.jpg,478357,height
208,https://m.media-amazon.com/images/I/31DvN4cwQUL.jpg,846116,height
209,https://m.media-amazon.com/images/I/31DwFD7WLrL.jpg,452717,maximum_weight_recommendation
210,https://m.media-amazon.com/images/I/31E0jB22--L.jpg,375816,item_weight
211,https://m.media-amazon.com/images/I/31E2Za-l0aL.jpg,667819,height
212,https://m.media-amazon.com/images/I/31E4X+OlLaL.jpg,557758,item_volume
213,https://m.media-amazon.com/images/I/31E6+IKauhL.jpg,267482,item_weight
214,https://m.media-amazon.com/images/I/31EA580F0XS.jpg,752266,height
215,https://m.media-amazon.com/images/I/31EALe-kFOL.jpg,640408,height
216,https://m.media-amazon.com/images/I/31EES5Hi6CL.jpg,883833,voltage
217,https://m.media-amazon.com/images/I/31EIyTViitL.jpg,952353,voltage
218,https://m.media-amazon.com/images/I/31EM4A8ItRL.jpg,453674,height
219,https://m.media-amazon.com/images/I/31EQXX2AigL.jpg,276611,height
220,https://m.media-amazon.com/images/I/31EX9Bfz9RL.jpg,519155,item_weight
221,https://m.media-amazon.com/images/I/31EXLx184gL.jpg,411423,item_weight
222,https://m.media-amazon.com/images/I/31Efo1-SdqL.jpg,864320,height
223,https://m.media-amazon.com/images/I/31EhbdBcSRL.jpg,961822,item_volume
224,https://m.media-amazon.com/images/I/31EvISViE7L.jpg,957050,voltage
225,https://m.media-amazon.com/images/I/31Ewj0PXNdL.jpg,501250,height
226,https://m.media-amazon.com/images/I/31F+TvJigZL.jpg,479564,item_weight
227,https://m.media-amazon.com/images/I/31FCBht4h-L.jpg,436746,height
228,https://m.media-amazon.com/images/I/31FTfRTgQHL.jpg,386873,item_weight
229,https://m.media-amazon.com/images/I/31Fch26gY7L.jpg,625310,item_weight
230,https://m.media-amazon.com/images/I/31Fh8XDXKmL.jpg,306956,voltage
231,https://m.media-amazon.com/images/I/31Fmc5aFJ3L.jpg,883833,voltage
232,https://m.media-amazon.com/images/I/31Fr-EuWQcL.jpg,249638,maximum_weight_recommendation
233,https://m.media-amazon.com/images/I/31G28N+HgKL.jpg,478357,maximum_weight_recommendation
234,https://m.media-amazon.com/images/I/31GD-sqjvfL.jpg,913156,height
235,https://m.media-amazon.com/images/I/31GGjka5fcL.jpg,916768,height
236,https://m.media-amazon.com/images/I/31GKAhbIN8L.jpg,276611,height
237,https://m.media-amazon.com/images/I/31GKLavjhUL.jpg,154981,height
238,https://m.media-amazon.com/images/I/31GNqESSmKL.jpg,276700,voltage
239,https://m.media-amazon.com/images/I/31GO0eUnE7L.jpg,601746,item_weight
240,https://m.media-amazon.com/images/I/31GWCSzvXfL.jpg,271722,item_volume
241,https://m.media-amazon.com/images/I/31GcK11qXXL.jpg,489118,item_weight
242,https://m.media-amazon.com/images/I/31GmydQCkiS.jpg,149708,height
243,https://m.media-amazon.com/images/I/31GoXwn1aEL.jpg,860821,item_weight
244,https://m.media-amazon.com/images/I/31GzBqi4wLL.jpg,488883,height
245,https://m.media-amazon.com/images/I/31H1c8qO3yS.jpg,442321,maximum_weight_recommendation
246,https://m.media-amazon.com/images/I/31H41OlQpUS.jpg,459516,item_weight
247,https://m.media-amazon.com/images/I/31H8g7yOh1S.jpg,625842,item_volume
248,https://m.media-amazon.com/images/I/31HJ1AfCIgL.jpg,752266,height
249,https://m.media-amazon.com/images/I/31HN4Cts-DL.jpg,913156,height
250,https://m.media-amazon.com/images/I/31HOaPtWAGS.jpg,276611,height
251,https://m.media-amazon.com/images/I/31HU1reGu2L.jpg,180726,height
252,https://m.media-amazon.com/images/I/31HVBTKNjBL.jpg,254449,item_volume
253,https://m.media-amazon.com/images/I/31HYQmLB4qL.jpg,810266,height
254,https://m.media-amazon.com/images/I/31HZLPLvS1L.jpg,358831,height
255,https://m.media-amazon.com/images/I/31HatwLHPOL.jpg,635528,voltage
256,https://m.media-amazon.com/images/I/31Hgy69UfvS.jpg,355666,item_weight
257,https://m.media-amazon.com/images/I/31HhQIgtn2L.jpg,916768,item_volume
258,https://m.media-amazon.com/images/I/31HkazRRetL.jpg,296275,height
259,https://m.media-amazon.com/images/I/31Hy0RNu6lL.jpg,478357,height
260,https://m.media-amazon.com/images/I/31Hz3Wm0bVL.jpg,347404,item_weight
261,https://m.media-amazon.com/images/I/31I6-eWiinL.jpg,297918,item_weight
262,https://m.media-amazon.com/images/I/31I6dyYENhS.jpg,569206,maximum_weight_recommendation
263,https://m.media-amazon.com/images/I/31IG-j-JjwL.jpg,351134,height
264,https://m.media-amazon.com/images/I/31IIZrDt9nL.jpg,952353,voltage
265,https://m.media-amazon.com/images/I/31IJu27VBVL.jpg,860821,height
266,https://m.media-amazon.com/images/I/31Ig7stJhHL.jpg,913156,height
267,https://m.media-amazon.com/images/I/31J6aKJ4NkS.jpg,113134,height
268,https://m.media-amazon.com/images/I/31J8iFws4sS.jpg,866516,item_weight
269,https://m.media-amazon.com/images/I/31JAETfPJDL.jpg,279307,item_weight
270,https://m.media-amazon.com/images/I/31JKDnYHPvL.jpg,311997,height
271,https://m.media-amazon.com/images/I/31JVaJ+Ks6L.jpg,375816,item_weight
272,https://m.media-amazon.com/images/I/31JkXky0yvL.jpg,333059,height
273,https://m.media-amazon.com/images/I/31JqJNDVc-L.jpg,524635,item_weight
274,https://m.media-amazon.com/images/I/31KCW7EbmnL.jpg,622534,item_volume
275,https://m.media-amazon.com/images/I/31KPJ6pnp+L.jpg,913156,height
276,https://m.media-amazon.com/images/I/31KPsJeS-+L.jpg,355666,item_weight
277,https://m.media-amazon.com/images/I/31KSeXa5EtL.jpg,611510,height
278,https://m.media-amazon.com/images/I/31KVgtejelL.jpg,952353,voltage
279,https://m.media-amazon.com/images/I/31KjEfi5nKL.jpg,276611,height
280,https://m.media-amazon.com/images/I/31KlXBXzjXL.jpg,681445,height
281,https://m.media-amazon.com/images/I/31KnFDzIaZL.jpg,365637,item_weight
282,https://m.media-amazon.com/images/I/31KnWMQYaRL.jpg,978900,height
283,https://m.media-amazon.com/images/I/31Kx4J470RL.jpg,156839,maximum_weight_recommendation
284,https://m.media-amazon.com/images/I/31L3YQLwF3L.jpg,373285,item_weight
285,https://m.media-amazon.com/images/I/31L5f9HtrRL.jpg,965518,voltage
286,https://m.media-amazon.com/images/I/31LAzzOrUkL.jpg,436746,height
287,https://m.media-amazon.com/images/I/31LD1aDwt5L.jpg,308671,item_weight
288,https://m.media-amazon.com/images/I/31LF8o3DjTL.jpg,488883,item_weight
289,https://m.media-amazon.com/images/I/31LL+eDCmwL.jpg,279307,item_weight
290,https://m.media-amazon.com/images/I/31LNekHaVSS.jpg,178778,item_weight
291,https://m.media-amazon.com/images/I/31LOSIlyWLL.jpg,507619,height
292,https://m.media-amazon.com/images/I/31LXW+WymkL.jpg,952353,voltage
293,https://m.media-amazon.com/images/I/31LYuCcf6bL.jpg,628971,item_weight
294,https://m.media-amazon.com/images/I/31Lahs4a9SL.jpg,373285,item_volume
295,https://m.media-amazon.com/images/I/31LdY2um+OL.jpg,630390,item_weight
296,https://m.media-amazon.com/images/I/31LeiIQqy4L.jpg,825239,item_weight
297,https://m.media-amazon.com/images/I/31LrSRISE0L.jpg,478357,height
298,https://m.media-amazon.com/images/I/31LwkMqi+DL.jpg,306956,voltage
299,https://m.media-amazon.com/images/I/31MG0yf59ZL.jpg,281678,item_weight
300,https://m.media-amazon.com/images/I/31MLB7TWBVL.jpg,130591,maximum_weight_recommendation
301,https://m.media-amazon.com/images/I/31MRd8GBmjL.jpg,998545,item_weight
302,https://m.media-amazon.com/images/I/31MSh7g6jHL.jpg,524635,item_weight
303,https://m.media-amazon.com/images/I/31MUroBHxlL.jpg,789408,item_weight
304,https://m.media-amazon.com/images/I/31MZi8F-0SL.jpg,953313,item_weight
305,https://m.media-amazon.com/images/I/31MrO21pjjL.jpg,276611,height
306,https://m.media-amazon.com/images/I/31N0+PxQKpL.jpg,922709,voltage
307,https://m.media-amazon.com/images/I/31N12Io5QzL.jpg,477578,item_weight
308,https://m.media-amazon.com/images/I/31N36lvaToL.jpg,630390,item_weight
309,https://m.media-amazon.com/images/I/31NGa8b9Q0L.jpg,120569,item_volume
310,https://m.media-amazon.com/images/I/31NWystBLAL.jpg,156839,height
311,https://m.media-amazon.com/images/I/31Ndj1RNDYL.jpg,928606,voltage
312,https://m.media-amazon.com/images/I/31NiVVfrtkL.jpg,311997,height
313,https://m.media-amazon.com/images/I/31NkSde-2GL.jpg,478357,height
314,https://m.media-amazon.com/images/I/31NrJL0ptUL.jpg,675012,item_weight
315,https://m.media-amazon.com/images/I/31NtW+XAQbS.jpg,997176,voltage
316,https://m.media-amazon.com/images/I/31O4GOJtw7L.jpg,957050,item_weight
317,https://m.media-amazon.com/images/I/31OAkCZ7OVL.jpg,416664,item_weight
318,https://m.media-amazon.com/images/I/31OAmvoPX+S.jpg,640408,height
319,https://m.media-amazon.com/images/I/31OGzioE0UL.jpg,926285,item_weight
320,https://m.media-amazon.com/images/I/31OJWuFdcSL.jpg,478357,height
321,https://m.media-amazon.com/images/I/31OKYNffHBL.jpg,311997,height
322,https://m.media-amazon.com/images/I/31OW8eknNpL.jpg,418636,item_weight
323,https://m.media-amazon.com/images/I/31Oip4KqiSL.jpg,145452,height
324,https://m.media-amazon.com/images/I/31OkchIYj8L.jpg,478357,height
325,https://m.media-amazon.com/images/I/31OlYENxLqL.jpg,594224,height
326,https://m.media-amazon.com/images/I/31OsmI6X0iL.jpg,521308,height
327,https://m.media-amazon.com/images/I/31P25z7akHL.jpg,709627,voltage
328,https://m.media-amazon.com/images/I/31PIGUDRcUL.jpg,997176,voltage
329,https://m.media-amazon.com/images/I/31PPFTL04VL.jpg,416664,height
330,https://m.media-amazon.com/images/I/31PPUpj2BtL.jpg,369753,item_volume
331,https://m.media-amazon.com/images/I/31PSQ8vO6ML.jpg,953313,item_weight
332,https://m.media-amazon.com/images/I/31PUY-Ei5NL.jpg,752266,voltage
333,https://m.media-amazon.com/images/I/31Pg2Nq4PaL.jpg,630390,item_weight
334,https://m.media-amazon.com/images/I/31PmhS8ygDS.jpg,847223,item_weight
335,https://m.media-amazon.com/images/I/31Pmjwj5MfL.jpg,883833,height
336,https://m.media-amazon.com/images/I/31PraUcBtbL.jpg,858439,height
337,https://m.media-amazon.com/images/I/31Q+s7UnpGL.jpg,931856,height
338,https://m.media-amazon.com/images/I/31Q-THxbmuL.jpg,292475,height
339,https://m.media-amazon.com/images/I/31Q3ufZc2rS.jpg,858439,height
340,https://m.media-amazon.com/images/I/31QAEoxkDoL.jpg,858439,item_weight
341,https://m.media-amazon.com/images/I/31QFwwvekFL.jpg,611510,maximum_weight_recommendation
342,https://m.media-amazon.com/images/I/31QGs1+CN0L.jpg,254449,item_volume
343,https://m.media-amazon.com/images/I/31QMcYOTvEL.jpg,635528,voltage
344,https://m.media-amazon.com/images/I/31QOEQlFQXL.jpg,635528,item_weight
345,https://m.media-amazon.com/images/I/31QY4R5UNwL.jpg,478357,height
346,https://m.media-amazon.com/images/I/31QeojWmeTL.jpg,416664,voltage
347,https://m.media-amazon.com/images/I/31Qh8NaPmeL.jpg,297918,item_weight
348,https://m.media-amazon.com/images/I/31Qmnb1NQ7L.jpg,594224,height
349,https://m.media-amazon.com/images/I/31Qn9Pe70AL.jpg,916768,height
350,https://m.media-amazon.com/images/I/31R5-TLaPqS.jpg,549052,item_weight
351,https://m.media-amazon.com/images/I/31R5ZdhErKL.jpg,373285,item_volume
352,https://m.media-amazon.com/images/I/31RDd9PRmyL.jpg,635528,voltage
353,https://m.media-amazon.com/images/I/31RRGs6m4ZL.jpg,573063,height
354,https://m.media-amazon.com/images/I/31RbLlQjb7L.jpg,271722,item_volume
